,title,url,org,top_topic,flesch,gunning_fog
1066,"How Good Of A General Election Candidate Is Donald Trump, Really?",http://www.huffingtonpost.com/matt-dabrowski/how-good-of-a-general-ele_b_9194728.html,huffpo,Campaign Finance,9.5,8.4
1070,How Sarah Palin Paved The Way For Donald Trump,http://www.npr.org/2016/01/23/464068087/how-sarah-palin-paved-the-way-for-donald-trump,npr,Foreign Policy/National Security,8.4,8.4
1071,How Skipping The Debate Could Cost Trump Badly,http://www.huffingtonpost.com/john-a-tures/how-skipping-the-debate-c_b_9095074.html,huffpo,Foreign Policy/National Security,9.1,9.2
1073,How to Take Trump Seriously: the #MakeDonaldDrumpfAgain Playbook,http://www.huffingtonpost.com/nathaniel-haas/how-to-take-trump-serious_b_9350354.html,huffpo,Abortion,9.9,10.0
1076,How Trump could become president,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/0HZqGZDlHkc/how-trump-could-become-president.html,fox,Health Care,13.1,10.8
1079,How Trump let himself get out-organized,http://www.politico.com/story/2016/02/donald-trump-iowa-voter-data-218654,politico,Campaign Finance,9.9,11.2
1080,How Trump Lost Iowa,http://www.huffingtonpost.com/james-marshall-crotty/how-trump-lost-iowa_b_9136462.html,huffpo,Foreign Policy/National Security,11.5,11.6
1082,How Trump-Style Politics Turned California Into a Blue State,http://www.wsj.com/articles/how-trump-style-politics-turned-california-into-a-blue-state-1452039336,wsj,Immigration,8.7,8.8
1086,Huckabee Defends Trump’s Abortion Flip-Flop While Attacking Cruz As Insincere,http://www.buzzfeed.com/andrewkaczynski/huckabee-refuses-to-attack-trump-defends-his-fli,buzzfeed,Abortion,17.4,12.8
1110,"In 2002 Interview, Donald Trump Voiced Support for Iraq Invasion",http://blogs.wsj.com/washwire/2016/02/18/in-2002-interview-donald-trump-voiced-support-for-iraq-invasion/,wsj,Foreign Policy/National Security,6.8,8.0
1114,"In First TV Ad, Donald Trump Touts Muslim Ban, Taps Into Voter Insecurity",http://blogs.wsj.com/washwire/2016/01/04/in-first-tv-ad-donald-trump-touts-muslim-ban-taps-into-voter-insecurity/,wsj,Foreign Policy/National Security,9.9,10.0
1119,Ingraham: Trump's campaign strategy is to take down all opponents Mafioso-style,http://feeds.foxnews.com/~r/foxnews/politics/~3/ZnFKx855-JY/ingraham-trumps-campaign-strategy-is-to-take-down-all-opponents-mafioso-style.html,fox,Immigration,8.7,10.0
1129,"In Republican Debate, a Feisty Marco Rubio Lays Into Donald Trump With Stakes High",http://www.nytimes.com/2016/02/26/us/politics/republican-debate.html,nyt,Immigration,7.2,7.2
1134,Insiders: Trump and Clinton will carry Iowa,http://www.politico.com/story/2016/02/insiders-trump-and-clinton-will-carry-iowa-218492,politico,Campaign Finance,8.7,10.0
1139,Inside the Clintons’ Plan to Defeat Donald Trump,http://www.nytimes.com/2016/03/01/us/politics/hillary-clinton-donald-trump-general-election.html,nyt,Campaign Finance,7.6,7.6
1143,INSIGHT-Trump's outrage finds ready audience in struggling South,http://feeds.reuters.com/~r/news/usmarkets/~3/1AMZoVfOucI/story01.htm,reuters,Abortion,11.5,11.6
1148,IOWA ANALYSIS  Trump fever breaks as  Cruz out-organizes Donald,http://www.foxnews.com/opinion/2016/02/02/trump-fever-has-broken-cruz-out-organized-him-heres-whats-next.html,fox,Foreign Policy/National Security,8.4,8.4
1150,Iowa Caucus: Is Trump made of Teflon? Republican questions will be answered,http://feeds.foxnews.com/~r/foxnews/opinion/~3/nE9Pgg9NNh0/iowa-caucus-is-trump-made-teflon-republican-questions-will-be-answered.html,fox,Campaign Finance,6.8,8.0
1154,Iowa poll: Ted Cruz has slim lead over Donald Trump,http://www.cnn.com/2016/01/13/politics/iowa-poll-bloomberg-des-moines-register-donald-trump-ted-cruz/index.html,cnn,Foreign Policy/National Security,9.1,10.4
1158,Iowa poll: Trump regains lost ground against Cruz,http://www.politico.com/story/2016/01/poll-iowa-gop-trump-ted-cruz-217700,politico,Foreign Policy/National Security,6.8,9.2
1162,Iowa...South Carolina: Evangelicals and Trump,http://www.huffingtonpost.com/arnold-steinberg/iowasouth-carolina-evange_b_9210648.html,huffpo,Foreign Policy/National Security,10.7,9.6
1165,Iowa to reveal if Trump's the real deal,http://www.politico.com/story/2016/02/donald-trump-iowa-caucus-2016-218557,politico,Campaign Finance,10.7,12.0
1173,Is the Trump show ready for prime time?,http://www.politico.com/story/2016/03/donald-trump-super-tuesday-220012,politico,Campaign Finance,10.7,10.8
1181,It's Already Looking Like Trump vs. Clinton In This Swing Virginia County,http://www.huffingtonpost.com/2016/02/29/donald-trump-hillary-clinton-virginia-county_n_9351090.html,huffpo,Health Care,9.1,9.2
1184,It's down to Trump vs. Cruz plus four more things we learned at 2016's first GOP debate,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/MZuSCSuf99E/its-down-to-trump-vs-cruz-plus-four-more-things-learned-at-2016s-first-gop-debate.html,fox,Campaign Finance,7.6,7.6
1186,It's Marco Rubio's turn to take Trump down,http://www.latimes.com/la-oe-0228-mcmanus-rubio-20160228-column.html,latimes,Immigration,9.1,9.2
1190,It's Still Trump Vs. Cruz: Do We Laugh or Cry?,http://www.huffingtonpost.com/charles-j-reid-jr/its-still-trump-vs-cruz-d_b_9233972.html,huffpo,Foreign Policy/National Security,9.1,8.0
1195,"'I WAS BORN HERE'   Trump, Cruz clash over eligibility, &lsquo;New York values&rsquo; at GOP debate",http://www.foxnews.com/politics/2016/01/14/trump-cruz-clash-over-eligibility-new-york-values-at-gop-debate.html,fox,Immigration,8.4,8.4
1197,Jean-Marie Le Pen endorses Donald Trump,http://www.cnn.com/2016/02/28/politics/jean-marie-le-pen-endorses-donald-trump/index.html,cnn,Immigration,7.6,7.6
1198,Jeb Bush Adds Fuel to the Clinton/Trump Conspiracy,http://www.huffingtonpost.com/gloria-noble/jeb-bush-adds-fuel-to-the_b_9034030.html,huffpo,Abortion,10.3,10.4
1201,Jeb Bush calls Donald Trump a 'loser',http://www.politico.com/story/2016/02/jeb-bush-donald-trump-loser-218714,politico,Foreign Policy/National Security,7.2,9.6
1202,"Jeb Bush Denounces Donald Trump’s Manner, Character, in Play for Evangelical Votes",http://blogs.wsj.com/washwire/2016/02/12/jeb-bush-denounces-donald-trumps-manner-character-in-play-for-evangelical-votes/,wsj,Foreign Policy/National Security,8.8,7.6
1204,Jeb Bush finally finds his message: He's not Trump,http://www.latimes.com/la-oe-0210-mcmanus-jeb-passion-20160210-column.html,latimes,Campaign Finance,7.6,7.6
1206,"Jeb Bush: No, I don't think Trump is Christian",http://www.politico.com/story/2016/01/jeb-bush-trump-religion-218276,politico,Foreign Policy/National Security,7.9,10.4
1208,Jeb Bush on Donald Trump: 'The guy needs therapy',http://www.cnn.com/2016/02/06/politics/jeb-bush-isis-donald-trump/index.html,cnn,Foreign Policy/National Security,8.7,10.0
1210,Jeb Bush Pauses Policy Speech to Ridicule ‘Poor Little Donald’ Trump,http://blogs.wsj.com/washwire/2016/01/27/jeb-bush-pauses-policy-speech-to-ridicule-poor-little-donald-trump/,wsj,Abortion,7.6,7.6
1212,Jeb Bush questions Donald Trump's faith,http://www.cnn.com/2016/01/26/politics/jeb-bush-donald-trump-faith/index.html,cnn,Abortion,8.3,9.6
1216,"Jeb Bush Sounds Off On ""Disgusting"" Trump, Says Rubio Has No Record To Run On",http://www.buzzfeed.com/andrewkaczynski/jeb-bush-sounds-off-on-disgusting-trump-says-rubio-has-no-re,buzzfeed,Foreign Policy/National Security,12.3,11.2
1220,Jeb's new ad slams Trump for being a 'jerk',http://www.politico.com/story/2016/01/jeb-bush-trump-jerk-217751,politico,Financial Regulation,7.6,10.0
1222,Jerry Falwell backs Donald Trump: Satire is dead (Opinion),http://www.cnn.com/2016/01/29/opinions/falwell-endorses-trump-balmer/index.html,cnn,Immigration,11.5,10.4
1224,Jerry Falwell Jr. cites his father in Donald Trump endorsement,http://www.cnn.com/2016/01/30/politics/donald-trump-jerry-falwell-iowa-2016/index.html,cnn,Abortion,11.1,11.2
1235,"John Oliver Demolishes 'Serial Liar' Donald Trump, Launches Campaign To #MakeDonaldDrumpfAgain",http://www.huffingtonpost.com/2016/02/29/donald-drumpf-john-oliver_n_9346232.html,huffpo,Foreign Policy/National Security,9.9,10.0
1244,Koch brother: Trump plan would 'destroy free society',http://www.cnn.com/2016/01/08/politics/charles-koch-financial-times-interview/index.html,cnn,Foreign Policy/National Security,9.5,9.6
1248,Kris Kobach endorses Donald Trump,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/kris-kobach-endorse-donald-trump-219989,politico,Immigration,9.5,10.8
1250,Latino Celebrities Rip Into Donald Trump For 'Fear Mongering',http://www.huffingtonpost.com/2016/02/11/latino-voters-donald-trump-america-ferrera-zoe-saldana_n_9212562.html,huffpo,Immigration,12.3,10.0
1251,Latino Hate-Groups Stump for Trump,http://www.huffingtonpost.com/chris-zepedamillan/latino-hate-groups-stump-for-trump_b_9349518.html,huffpo,Immigration,12.3,11.2
1258,Letter From Washington: Putting Donald Trump’s Promises Under Scrutiny,http://www.nytimes.com/2016/02/29/us/politics/donald-trump-republican-election.html,nyt,Foreign Policy/National Security,9.1,8.0
1259,"Letters: Pope Francis, Donald Trump and a Dip Into U.S. Politics",http://www.nytimes.com/2016/02/20/opinion/pope-francis-donald-trump-and-a-dip-into-us-politics.html,nyt,Immigration,11.1,11.2
1260,"Lewandowski: Rubio Was A Boy, Cruz Lived In Canada When Trump Hired Polish Workers",http://www.buzzfeed.com/andrewkaczynski/lewandowski-rubio-was-a-boy-cruz-lived-in-canada-when-trump,buzzfeed,Immigration,13.8,12.8
1264,"Lindsey Graham Endorses Jeb Bush, Because He Sure As Hell Wasn’t Going To Endorse Donald Trump",http://www.huffingtonpost.com/2016/01/15/lindsey-graham-jeb-bush-endorsement_n_8989688.html,huffpo,Immigration,8.0,8.0
1275,Major GOP donor launches pro-Trump super PAC,http://www.politico.com/story/2016/01/donald-trump-super-pac-backing-218096,politico,Campaign Finance,8.7,11.2
1277,"Making, discovery of Trump as GOP candidate, like the finding of space's gravitational waves",http://feeds.foxnews.com/~r/foxnews/most-popular/~3/qjFNlZvBca8/making-discovery-trump-as-gop-candidate-like-finding-spaces-gravitational-waves.html,fox,Health Care,6.4,6.4
1278,MANIA: Trump News Eclipses Coverage Of Every Major Global Hotspot,http://www.huffingtonpost.com/2016/01/07/trump-media-obsession_n_8934728.html,huffpo,Foreign Policy/National Security,11.5,10.4
1280,Many 'lost' voters say they have found their candidate in Trump,http://feeds.reuters.com/~r/reuters/MostRead/~3/J7_HEPsSCkM/story01.htm,reuters,Immigration,10.3,10.4
1282,Marc Anthony Slams Trump During New York City Concert,http://www.huffingtonpost.com/2016/02/07/marc-anthony-trump_n_9183690.html,huffpo,Immigration,8.0,6.8
1283,Marco Rubio and Donald Trump Open New Fronts in War of Playground Insults,http://www.nytimes.com/2016/02/28/us/politics/marco-rubio-and-donald-trump-open-new-fronts-in-war-of-playground-insults.html,nyt,Campaign Finance,6.0,7.2
1286,Marco Rubio Calls Donald Trump 'A Con Artist',http://www.huffingtonpost.com/2016/02/26/marco-rubio-labels-donald-trump-a-con-artist_n_9325676.html,huffpo,Immigration,10.3,9.2
1287,Marco Rubio Finally Turns His Fire On Donald Trump,http://www.huffingtonpost.com/2016/02/11/marco-rubio-donald-trump_n_9210032.html,huffpo,Foreign Policy/National Security,9.1,8.0
1288,"Marco Rubio Goes After Trump on Experience, Vulgarities",http://blogs.wsj.com/washwire/2016/02/11/marco-rubio-goes-after-trump-on-experience-vulgarities/,wsj,Foreign Policy/National Security,8.0,8.0
1289,"Marco Rubio hits Donald Trump over KKK, 'lousy earpiece'",http://www.cnn.com/2016/02/29/politics/marco-rubio-donald-trump-kkk-earpiece/index.html,cnn,Health Care,9.1,9.2
1296,Marco Rubio Suggests Donald Trump Wet His Pants at Debate,http://blogs.wsj.com/washwire/2016/02/26/marco-rubio-calls-gop-front-runner-donald-trump-a-con-artist/,wsj,Foreign Policy/National Security,5.6,6.8
1304,"MEDIA BUZZ No Trump, no winners on a muddled night in Iowa",http://www.foxnews.com/politics/2016/01/29/muddled-night-in-iowa-no-trump-no-winners-cruz-and-rubio-on-defense.html,fox,Immigration,7.9,9.2
1306,"MEDIA BUZZ: Trump hit hard in debate, but can attacks in SC break through? - GOP candidates ramp up attacks after fiery debate - COMPLETE 2016 CAMPAIGN COVERAGE",http://www.foxnews.com/politics/2016/02/15/trump-hit-hard-in-debate-but-can-attacks-in-sc-break-through.html,fox,Abortion,7.6,8.8
1307,"MEDIA BUZZ: Trump joins air wars with hard-hitting spot, but will his ad blitz matter? - Campaigns ramp up in final stretch to Iowa, NH - Trump criticized for campaign ad showing &lsquo;southern border&rsquo; using footage of Morocco - CAMPAIGN 2016 LIVE BLOG",http://www.foxnews.com/politics/2016/01/05/trump-joins-air-wars-with-hard-hitting-spot-but-will-his-blitz-matter.html,fox,Campaign Finance,9.1,9.2
1310,"Meet 'Donald Tramp,' A Gay Student's Sexy, Pantless Take On Trump",http://www.huffingtonpost.com/2016/02/24/meet-donald-tramp_n_9318778.html,huffpo,Immigration,11.1,10.0
1312,Mega-donors shy away from fight with Trump,http://www.politico.com/story/2016/02/donald-trump-megadonors-219690,politico,Campaign Finance,11.5,11.6
1317,Megyn Kelly Just Did Trump’s Dirty Work for Him,http://www.politico.com/magazine/story/2016/01/gop-debate-trump-megyn-kelly-213576,politico,Immigration,8.4,8.4
1318,Melania says she was attracted to Trump's 'energy',http://www.politico.com/story/2016/01/melania-trump-energy-217400,politico,Immigration,8.7,11.2
1322,Melania Trump: 'I followed the law' as immigrant,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/melania-trump-msnbc-interview-219720,politico,Immigration,7.6,10.0
1323,"Melania Trump, Immigrant, Defends Donald Trump's Reactionary Immigration Stance",http://www.huffingtonpost.com/2016/02/24/melania-trump-donald-trump-immigration_n_9306364.html,huffpo,Immigration,6.8,6.8
1325,Mexicans back ex-President Fox in vulgar spat with Trump,http://feeds.foxnews.com/~r/foxnews/world/~3/QefL7pYIksE/mexicans-back-ex-president-fox-in-vulgar-spat-with-trump.html,fox,Immigration,10.3,9.2
1336,Most Democrats say Donald Trump would be 'terrible',http://www.latimes.com/la-na-trailguide-01212016-htmlstory.html,latimes,Immigration,7.6,7.6
1339,"Muddled Night in Iowa: No Trump, no winners, Cruz and Rubio on defense",http://feeds.foxnews.com/~r/foxnews/most-popular/~3/_3E0dVDv27c/muddled-night-in-iowa-no-trump-no-winners-cruz-and-rubio-on-defense.html,fox,Immigration,7.9,9.2
1340,"Muddled Night in Iowa: No Trump, No Winners, Cruz and Rubio on Defense",http://feeds.foxnews.com/~r/foxnews/politics/~3/_3E0dVDv27c/muddled-night-in-iowa-no-trump-no-winners-cruz-and-rubio-on-defense.html,fox,Immigration,7.9,9.2
1341,Muslim woman says Trump backers are supporting 'hateful rhetoric',http://feeds.reuters.com/~r/reuters/MostRead/~3/sHVWA4oIQDE/story01.htm,reuters,Foreign Policy/National Security,10.7,10.8
1343,"NASCAR CEO, drivers endorse Donald Trump",http://www.cnn.com/2016/02/29/politics/donald-trump-nascar-endorsements/index.html,cnn,Immigration,9.5,8.4
1344,Nate Silver 'much less skeptical' that Trump can win,http://www.politico.com/story/2016/01/donald-trump-nate-silver-218068,politico,Campaign Finance,10.3,12.8
1346,National Review aims to take down Trump,http://www.politico.com/story/2016/01/trump-nationalreview-218079,politico,Campaign Finance,9.1,10.4
1351,National Review: Why we're against Trump,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/pU6e9gsyItY/national-review-why-were-against-trump.html,fox,Immigration,10.7,9.6
1353,Navarro's Forecast: Recession Clouds With a Chance of Trump,http://www.huffingtonpost.com/peter-navarro-and-greg-autry/navarros-forecast-recessi_b_8998706.html,huffpo,Foreign Policy/National Security,11.1,10.0
1354,NBC defends Trump's hosting of 'SNL' despite cutting ties with controversial candidate,http://www.latimes.com/la-et-ct-nbc-defends-trumps-snl-20160113-story.html,latimes,Immigration,9.1,9.2
1360,Nevada entrance polls show Trump winner among Hispanics,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/bjQtj8_MeOk/nevada-entrance-polls-show-trump-winner-among-hispanics.html,fox,Immigration,9.5,7.2
1364,New anti-Trump super PAC launches in Iowa,http://www.cnn.com/2016/01/21/politics/trump-super-pac-iowa/index.html,cnn,Campaign Finance,11.1,10.0
1368,New Hampshire: Proof Trump's bravado is his best asset,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-02-10-US--2016-Election-How%20It%20Happened/id-4c11b89cd59c40baa6bee46e905ca604,ap,Immigration,9.9,10.0
1384,New York Daily News Slams 'Anti-Christ' Donald Trump In Fiery Front Page Image,http://www.huffingtonpost.com/2016/02/18/donald-trump-anti-christ_n_9269994.html,huffpo,Immigration,8.4,8.4
1385,New York Times post audio refuting Trump,http://www.politico.com/story/2016/01/trump-chinese-imports-new-york-times-217851,politico,Campaign Finance,9.1,11.6
1387,Nikki Haley: Anyone but Donald Trump,http://www.cnn.com/2016/02/17/politics/nikki-haley-donald-trump-south-carolina/index.html,cnn,Immigration,8.3,9.6
1402,"Not in the Republican Debate, Donald Trump Casts a Shadow",http://www.nytimes.com/2016/01/29/us/politics/republican-debate.html,nyt,Immigration,6.4,7.6
1405,"Not the Jesus I Know: Trump, Evangelicals and ""The Least of These""",http://www.huffingtonpost.com/cara-snider-williams/not-the-jesus-i-know-trum_b_9131362.html,huffpo,Immigration,10.7,10.8
1406,Now or never: Trump's 'wall' talk sparks migrant rush on U.S.-Mexico border,http://feeds.reuters.com/~r/Reuters/domesticNews/~3/_QJsnUWnJvA/story01.htm,reuters,Immigration,9.5,9.6
1409,Obama Birther Joe Arpaio To Endorse Obama-Turned-Ted Cruz Birther Donald Trump,http://www.huffingtonpost.com/2016/01/26/joe-arpaio-donald-trump-birther_n_9081356.html,huffpo,Immigration,10.7,8.4
1415,Obama: Trump won't be president; Trump: He's lucky I didn't run last time,http://www.latimes.com/nation/politics/trailguide/la-na-trailguide-02162016-htmlstory.html#2894,latimes,Foreign Policy/National Security,8.7,8.8
1418,Of Course Sarah Palin Is Endorsing Donald Trump,http://www.huffingtonpost.com/2016/01/19/sarah-palin-donald-trump-endorsement_n_9020922.html,huffpo,Abortion,10.3,10.4
1427,On the Ground: Donald Trump Is Focus of Attacks in the Republican Debate,http://kristof.blogs.nytimes.com/2016/02/25/donald-trump-is-focus-of-attacks-in-the-republican-debate/,nyt,Abortion,7.2,8.4
1428,"On the Ground: My Take on the Republican Debate, Minus Trump",http://kristof.blogs.nytimes.com/2016/01/28/my-take-on-the-republican-debate-minus-trump/,nyt,Foreign Policy/National Security,7.9,9.2
1430,Op-Ed Columnist: Donald Trump Isn’t Real,http://www.nytimes.com/2016/02/02/opinion/donald-trump-isnt-real.html,nyt,Foreign Policy/National Security,9.1,8.0
1432,Op-Ed Columnist: Five Big Questions After a G.O.P. Debate that Targeted Trump,http://www.nytimes.com/2016/02/25/opinion/five-big-questions-after-a-gop-debate-that-targeted-trump.html,nyt,Immigration,8.0,8.0
1433,Op-Ed Columnist: G.O.P. Debate Stars the Ghost of Donald Trump,http://www.nytimes.com/2016/01/29/opinion/campaign-stops/republican-debate-stars-the-ghost-of-donald-trump.html,nyt,Immigration,7.6,8.8
1435,Op-Ed Columnist: Is There Any Stopping Donald Trump?,http://www.nytimes.com/2016/02/21/opinion/is-there-any-stopping-donald-trump.html,nyt,Abortion,8.4,8.4
1437,Op-Ed Columnist: The Secret Side of Donald Trump,http://www.nytimes.com/2016/02/25/opinion/the-secret-side-of-donald-trump.html,nyt,Health Care,6.4,7.6
1441,Op-Ed Columnist: Trump Meets the Mean Boys,http://www.nytimes.com/2016/02/27/opinion/trump-meets-the-mean-boys.html,nyt,Health Care,8.7,10.0
1444,Op-Ed Contributor: Donald Trump Divides God’s Voters,http://www.nytimes.com/2016/01/28/opinion/campaign-stops/donald-trump-divides-gods-voters.html,nyt,Abortion,9.5,8.4
1447,Op-Ed Contributor: Trump Did Not Break Politics,http://www.nytimes.com/2016/01/04/opinion/campaign-stops/trump-did-not-break-politics.html,nyt,Health Care,12.3,11.2
1448,Op-Ed Contributor: Why Can’t the G.O.P. Stop Trump?,http://www.nytimes.com/2016/03/01/opinion/campaign-stops/why-cant-the-gop-stop-trump.html,nyt,Campaign Finance,7.6,7.6
1452,Opinion: What is Donald Trump actually saying?,http://www.cnn.com/2016/02/11/opinions/donald-trump-new-hampshire-chatham/index.html,cnn,Foreign Policy/National Security,10.7,9.6
1456,"Our Man in Iowa: Polls Point to Donald Trump, as Do Odd Indicators",http://www.nytimes.com/2016/02/01/us/politics/iowa-caucuses-donald-trump.html,nyt,Foreign Policy/National Security,8.4,8.4
1462,Palin and the GOP's Uncertain Trumpeters,http://www.wsj.com/articles/palin-and-the-gops-uncertain-trumpeters-1453422465,wsj,Immigration,6.8,6.8
1467,Palin PAC sends fundraising pitch touting Trump endorsement,http://www.politico.com/story/2016/01/sarah-palin-donald-trump-endorsement-fundraising-218034,politico,Abortion,8.3,10.8
1470,Palin's endorsement fails to excite Trump rallygoers,http://feeds.reuters.com/~r/Reuters/PoliticsNews/~3/JNP_pFCURqA/story01.htm,reuters,Abortion,9.1,10.4
1482,Perry cheers anti-Trump pile-on,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/rick-perry-donald-trump-gop-debate-219839,politico,Abortion,6.0,9.6
1487,Plutocrats Not Named Trump Are Paying To Influence The 2016 Race,http://www.huffingtonpost.com/2016/02/01/2016-super-pacs-gop-primary_n_9134406.html,huffpo,Campaign Finance,9.1,9.2
1498,"POLITICO Playbook, presented by Ford Motor Company – RISING GOP ALARM about Trump durability, Cruz strength – ALEX CASTELLANOS pitches campaign to paint Trump as ‘flawed strongman’ – CRUZ wins PLAY OF THE DAY -- B’DAY: Charlie Rose, Katie Lillie",http://www.politico.com/playbook/2016/01/politico-playbook-presented-by-ford-motor-company-rising-gop-alarm-about-trump-durability-cruz-strength-alex-castellanos-pitches-campaign-to-paint-trump-as-flawed-strongman-cruz-wins-play-of-the-day-bday-charlie-rose-katie-lillie-211985,politico,Foreign Policy/National Security,8.7,8.8
1499,Politics and Religion: Trump and the Evangelicals,http://www.huffingtonpost.com/arnold-steinberg/politics-and-religion-tru_b_9210666.html,huffpo,Foreign Policy/National Security,10.7,9.6
1500,PolitiFact declares Trump's pigs' blood story as 'pants on fire',http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/donald-trump-john-pershing-comment-fact-checking-219745,politico,Campaign Finance,9.1,11.6
1509,Poll: Majority of Republicans view Trump as least religious candidate,http://www.politico.com/story/2016/01/poll-trump-religious-candidate-218237,politico,Abortion,10.7,12.0
1511,"Poll: Rubio, Cruz gain on Trump in N.H.",http://www.politico.com/story/2016/02/new-hampshire-gop-poll-nbc-wall-street-journal-218762,politico,Foreign Policy/National Security,9.5,12.0
1516,Polls show Donald Trump is overwhelming Republican presidential favorite in Florida,http://www.mcclatchydc.com/news/politics-government/election/article62436902.html,mcclatchy,Campaign Finance,7.2,8.4
1523,"Poll: Trump ahead by 20, Cruz rising in New Hampshire",http://www.politico.com/story/2016/01/new-hampshire-trump-cruz-rubio-kasich-218037,politico,Foreign Policy/National Security,7.6,10.0
1526,Poll: Trump and Sanders maintain big leads in N.H.,http://www.politico.com/story/2016/01/new-hampshire-polls-trump-sanders-218493,politico,Campaign Finance,7.6,10.0
1551,Pope Francis on Trump: Building walls 'is not Christian',http://www.cnn.com/2016/02/18/politics/pope-francis-trump-christian-wall/index.html,cnn,Immigration,9.5,9.6
1552,Pope Francis On Trump: 'This Man Is Not Christian',http://www.huffingtonpost.com/2016/02/18/pope-francis-donald-trump-christian_n_9264778.html,huffpo,Immigration,9.5,8.4
1553,Pope Francis Suggests Donald Trump Is ‘Not Christian’,http://www.nytimes.com/2016/02/19/world/americas/pope-francis-donald-trump-christian.html,nyt,Immigration,9.9,10.0
1554,Pope on Trump: Anyone who wants border walls isn't Christian,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-02-18-EU-REL-Pope-Trump/id-229796151c554898ac0b0cb9df3940ba,ap,Immigration,8.3,9.6
1555,"Pope questions Trump's Christian faith, GOP candidate blasts 'disgraceful' comment",http://feeds.foxnews.com/~r/foxnews/most-popular/~3/dwNmzA8ZOlM/pope-questions-trumps-christian-faith-gop-candidate-blasts-disgraceful-comment.html,fox,Foreign Policy/National Security,10.3,10.4
1556,Pope says Trump 'not Christian' in a sign of global concern,http://feeds.reuters.com/~r/reuters/MostRead/~3/otTdO7D3k4M/story01.htm,reuters,Immigration,8.7,8.8
1557,"Pope says Trump 'not Christian' in views, plans over immigration",http://feeds.reuters.com/~r/Reuters/domesticNews/~3/sPyrehTO1v4/story01.htm,reuters,Immigration,7.6,8.8
1558,"Pope says Trump 'not Christian,' Trump calls comment 'disgraceful'",http://feeds.reuters.com/~r/Reuters/PoliticsNews/~3/yvtb95AqqZc/story01.htm,reuters,Immigration,9.9,10.0
1559,Pope's comments on Trump not a personal attack: papal spokesman,http://feeds.reuters.com/~r/Reuters/PoliticsNews/~3/PbY3pMBLCN8/story01.htm,reuters,Immigration,10.3,9.2
1560,"Pope's Comments On Trump Not A Personal Attack, Vatican Spokesman Says",http://www.huffingtonpost.com/2016/02/19/pope-trump-comments_n_9272996.html,huffpo,Immigration,10.3,9.2
1561,Pope's comments on Trump's Christianity spark jokes on Twitter,http://feeds.reuters.com/~r/reuters/cyclicalconsumergoodsNews/~3/TiHGgtnQUs8/usa-election-pope-socialmedia-idUSL2N15X1VI,reuters,Immigration,9.9,8.8
1562,"Pope suggests Trump 'is not Christian,' a remark the candidate calls 'disgraceful'",http://www.latimes.com/la-fg-pope-on-trump-wall-20160218-story.html,latimes,Abortion,9.5,9.6
1563,Pope targets Trump in visit to U.S.-Mexico border,http://www.politico.com/story/2016/02/pope-francis-trump-border-219377,politico,Immigration,10.7,12.0
1564,Pope tells Trump building walls ‘not Christian’ on way back to walled-in Vatican,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/8_OIW4Pn_Ys/pope-tells-trump-building-walls-not-christian-on-way-back-to-walled-in-vatican.html,fox,Immigration,10.7,10.8
1565,"Pope, Trump spar whether wall 'not Christian' &#8212; yet Vatican has its walls",http://www.foxnews.com/world/2016/02/18/pope-tells-trump-building-walls-not-christian-on-way-back-to-walled-in-vatican.html,fox,Immigration,10.7,10.8
1566,Pope vs. Trump: 'Not Christian' to only build border walls,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-02-18-EU-REL--Pope-Trump/id-06ae489af70f45a28d6b2e64e81f10da,ap,Immigration,10.7,9.6
1573,"President Trump Was ""Just Fooling Around""",http://www.huffingtonpost.com/paul-slansky-/president-trump-was-just_b_9294918.html,huffpo,Foreign Policy/National Security,5.6,6.8
1577,Pro-Bush super PAC broadens complaint against Trump,http://www.politico.com/story/2016/01/jeb-bush-donald-trump-super-pac-217730,politico,Campaign Finance,10.3,11.6
1578,Pro-Cruz super PAC uses Trump's words against him in new ad,http://www.politico.com/story/2016/01/ted-cruz-super-pac-ad-trump-218195,politico,Campaign Finance,9.9,12.4
1580,Pro-Trump super PAC hits Iowa with new radio ad,http://www.politico.com/story/2016/01/trump-super-pac-iowa-ads-218283,politico,Campaign Finance,10.7,13.2
1581,"Pro-Trump super PAC ramps up, hires top political operative",http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/03/donald-trump-super-pac-ramps-up-220037,politico,Campaign Finance,9.9,11.2
